chroma_id,movie_id,page_content,genres,director,title,year,doc_type
,4719,What animated movie features a white blood cell and a cold pill fighting a virus inside a man's body while he struggles with his health?,Comedy,"Bobby Farrelly, Peter Farrelly, Tom Sito, Piet Kroon",Osmosis Jones,2001,summary_semantic_query
,4720,What is a psychological horror movie about a mother who believes her house is haunted and discovers dark secrets about her past?,Horror|Mystery|Thriller,Alejandro Amenbar,The Others,2001,full_plot_semantic_query
,4720,What psychological horror film features a mother who believes her house is haunted while uncovering a tragic truth about her children?,Horror|Mystery|Thriller,Alejandro Amenbar,The Others,2001,summary_semantic_query
,4721,What movie features a group of Confederate guerillas who turn to bank robbery after their homes are threatened by a railroad company?,Action|Comedy|Western,Les Mayfield,American Outlaws,2001,full_plot_semantic_query
,4721,What movie features Confederate guerillas becoming outlaws to fight against a railroad company after the Civil War?,Action|Comedy|Western,Les Mayfield,American Outlaws,2001,summary_semantic_query
,4722,What romantic comedy explores the challenges of a gay couple dealing with emotional insecurities and family dysfunction?,Comedy,Julie Davis,All Over the Guy,2001,full_plot_semantic_query
,4722,What romantic comedy explores the emotional struggles of two men dealing with family dysfunction and personal insecurities in their relationship?,Comedy,Julie Davis,All Over the Guy,2001,summary_semantic_query
,4725,What psychological horror movie involves a group of asbestos removers who encounter a haunted asylum and a disembodied voice that influences one of them to commit violent acts?,Horror|Thriller,Brad Anderson,Session 9,2001,full_plot_semantic_query
,4725,What psychological horror movie involves a team encountering a malevolent entity while working in an abandoned mental hospital?,Horror|Thriller,Brad Anderson,Session 9,2001,summary_semantic_query
,4727,What is a romantic war movie set in Greece that explores love and loyalty amidst conflict?,Drama|Romance|War,John Madden,Captain Corelli's Mandolin,2001,full_plot_semantic_query
,4727,What romantic drama set during World War II explores the relationship between a soldier and a village woman amidst the chaos of war?,Drama|Romance|War,John Madden,Captain Corelli's Mandolin,2001,summary_semantic_query
,4732,What movie features a boy with a rare illness who builds a mobile bubble suit to stop the girl he loves from marrying someone else?,Comedy,Blair Hayes,Bubble Boy,2001,full_plot_semantic_query
,4732,What is a comedic adventure about a boy with a compromised immune system who travels in a bubble suit to stop his crush's wedding?,Comedy,Blair Hayes,Bubble Boy,2001,summary_semantic_query
,4733,What romantic comedy involves a hypnotized couple who discover their true feelings for each other while solving a jewel theft?,Comedy,Woody Allen,The Curse of the Jade Scorpion,2001,full_plot_semantic_query
,4733,Can you recommend a romantic comedy where a man is hypnotized and unknowingly commits crimes while trying to win over a woman?,Comedy,Woody Allen,The Curse of the Jade Scorpion,2001,summary_semantic_query
,4735,What sci-fi horror movie features a police officer battling possessed miners on a terraformed Mars after an ancient doorway is opened?,Horror|Sci-Fi|Thriller,John Carpenter,Ghosts of Mars,2001,full_plot_semantic_query
,4735,What sci-fi horror movie features a police officer battling ancient spirits on a terraformed Mars?,Horror|Sci-Fi|Thriller,John Carpenter,Ghosts of Mars,2001,summary_semantic_query
,4736,What movie features a young baseball player balancing his dreams of the major leagues with a romantic relationship that influences his performance on the field?,Comedy|Romance,Michael Tollin,Summer Catch,2001,full_plot_semantic_query
,4736,What sports drama features a young baseball player balancing his dreams of the major leagues with a romantic relationship that influences his performance?,Comedy|Romance,Michael Tollin,Summer Catch,2001,summary_semantic_query
,4740,What romantic comedy explores the struggles of a couple trying to conceive while dealing with personal and professional challenges?,Comedy|Romance,Ben Elton,Maybe Baby,2000,full_plot_semantic_query
,4740,What romantic comedy explores the challenges of a couple trying to conceive while dealing with writer's block and emotional betrayal?,Comedy|Romance,Ben Elton,Maybe Baby,2000,summary_semantic_query
,4743,"What movie features a semi-retired chef who cooks for his three daughters, each struggling with their own personal relationships and aspirations?",Comedy|Romance,Maria Ripoll,Tortilla Soup,2001,full_plot_semantic_query
,4743,What movie features a semi-retired chef who cooks for his three daughters while they navigate their personal lives and romantic relationships?,Comedy|Romance,Maria Ripoll,Tortilla Soup,2001,summary_semantic_query
,4744,What horror movie features siblings being pursued by a creature that feeds on human body parts and can sense fear?,Horror,Victor Salva,Jeepers Creepers,2001,full_plot_semantic_query
,4744,What horror movie features siblings on a road trip who encounter a supernatural creature that preys on humans?,Horror,Victor Salva,Jeepers Creepers,2001,summary_semantic_query
,4747,"What movie features a young man who dreams of becoming a stock car racer but ends up hustling in Las Vegas, forming a deep bond with a gay hustler who loves him?",Drama,Nickolas Perry,Speedway Junky,1999,full_plot_semantic_query
,4747,What movie features a young stock car racer who turns to hustling in Las Vegas and navigates love and friendship with a gay hustler?,Drama,Nickolas Perry,Speedway Junky,1999,summary_semantic_query
,4748,What movie features three brothers trained in Ninjutsu who use their skills to rescue themselves from kidnappers?,Action|Children,Jon Turteltaub,3 Ninjas,1992,full_plot_semantic_query
,4748,What family-friendly action movie features brothers trained in martial arts who confront a criminal targeting their father?,Action|Children,Jon Turteltaub,3 Ninjas,1992,summary_semantic_query
,4749,What movie features three brothers who travel to Japan for a martial arts tournament and face off against a rival while learning important life lessons?,Action|Children,Charles T. Kanganis,3 Ninjas Kick Back,1994,full_plot_semantic_query
,4749,What is a family-friendly adventure movie about brothers who travel to Japan for a martial arts tournament and face challenges while learning about teamwork?,Action|Children,Charles T. Kanganis,3 Ninjas Kick Back,1994,summary_semantic_query
,4750,What movie features young martial artists defending a Native American village against a toxic waste company while learning a lesson in humility?,Action|Children,Sang-ok Shin,3 Ninjas Knuckle Up,1995,full_plot_semantic_query
,4750,What movie features young brothers using martial arts to protect a Native American village from a toxic waste company?,Action|Children,Sang-ok Shin,3 Ninjas Knuckle Up,1995,summary_semantic_query
,4753,What movie features college students who encounter vampires while trying to hire a stripper for a fraternity party?,Comedy|Horror,Richard Wenk,Vamp,1986,full_plot_semantic_query
,4753,What horror-comedy movie features college students facing vampires and a street gang while trying to rescue a friend?,Comedy|Horror,Richard Wenk,Vamp,1986,summary_semantic_query
,4754,What movie features a Christian sergeant investigating a girl's disappearance on a pagan island where human sacrifice is part of their harvest rituals?,Horror|Musical|Mystery|Thriller,Robin Hardy,The Wicker Man,1973,full_plot_semantic_query
,4754,What horror movie features a Christian detective investigating a girl's disappearance on a pagan island that practices human sacrifice?,Horror|Musical|Mystery|Thriller,Robin Hardy,The Wicker Man,1973,summary_semantic_query
,4755,"What movie features two sisters who magically switch bodies after one wishes to be like the other, leading them to understand each other's lives better?",Comedy,Blair Treu,Wish Upon a Star,1996,full_plot_semantic_query
,4755,What movie features two sisters who magically swap bodies and learn to appreciate each other's lives while preparing for a dance?,Comedy,Blair Treu,Wish Upon a Star,1996,summary_semantic_query
,4756,"What movie features a young man seeking revenge against a villain who killed his parents, while also trying to prevent a war between France and England?",Action|Adventure|Drama|Romance,Peter Hyams,The Musketeer,2001,full_plot_semantic_query
,4756,"What movie features a young hero seeking revenge against a villain who murdered his parents, while navigating political intrigue and sword fights in 17th-century France?",Action|Adventure|Drama|Romance,Peter Hyams,The Musketeer,2001,summary_semantic_query
,4757,What movie features a tribute band singer who gets a chance to join his favorite heavy metal band but struggles with fame and personal relationships?,Drama|Musical,Stephen Herek,Rock Star,2001,full_plot_semantic_query
,4757,What movie features a tribute band lead singer who becomes a rock star but struggles with fame and personal relationships?,Drama|Musical,Stephen Herek,Rock Star,2001,summary_semantic_query
